Device ID,Timestamp,Location,Good Count,Total Count,Planned Time,Operating Time,Ideal Cycle Time
PKG001,16-07-2025,Plant A,26154,27538,365,358,0.78
PKG002,16-07-2025,Plant B,29490,30233,413,388,0.77
PKG003,16-07-2025,Plant B,36568,42103,436,407,0.58
PKG004,16-07-2025,Plant A,25211,27945,364,340,0.73
PKG001,17-07-2025,Plant B,55136,61534,469,441,0.43
PKG002,17-07-2025,Plant B,34728,35311,397,359,0.61
PKG003,17-07-2025,Plant A,27702,31973,411,405,0.76
PKG004,17-07-2025,Plant A,29870,32953,386,357,0.65
PKG001,18-07-2025,Plant A,36317,37764,457,428,0.68
PKG002,18-07-2025,Plant A,22901,26794,362,326,0.73
PKG003,18-07-2025,Plant B,27468,30711,361,302,0.59
PKG004,18-07-2025,Plant A,54110,59100,411,394,0.4
PKG001,19-07-2025,Plant A,31080,34285,417,360,0.63
PKG002,19-07-2025,Plant A,27506,28135,388,347,0.74
PKG003,19-07-2025,Plant A,43498,46000,435,414,0.54
PKG004,19-07-2025,Plant A,30508,33826,441,389,0.69
PKG001,20-07-2025,Plant A,29014,29400,360,343,0.7
PKG002,20-07-2025,Plant B,34767,38142,457,445,0.7
PKG003,20-07-2025,Plant B,32449,34500,452,437,0.76
PKG004,20-07-2025,Plant A,33859,34632,476,456,0.79
PKG001,21-07-2025,Plant B,35178,36666,405,385,0.63
PKG002,21-07-2025,Plant A,33840,34707,401,376,0.65
PKG003,21-07-2025,Plant A,27698,28784,430,379,0.79
PKG004,21-07-2025,Plant B,36347,39809,421,418,0.63
PKG001,22-07-2025,Plant B,27887,29200,404,365,0.75
PKG002,22-07-2025,Plant B,26711,29538,378,320,0.65
PKG003,22-07-2025,Plant B,35030,35735,440,405,0.68
PKG004,22-07-2025,Plant A,29307,31200,417,390,0.75
PKG001,23-07-2025,Plant B,27977,31676,409,359,0.68
PKG002,23-07-2025,Plant A,30062,34218,386,365,0.64
PKG003,23-07-2025,Plant A,43908,47555,445,428,0.54
PKG004,23-07-2025,Plant B,29191,32382,379,367,0.68
PKG001,24-07-2025,Plant B,48184,49471,469,437,0.53
PKG002,24-07-2025,Plant A,34906,38100,382,381,0.6
PKG003,24-07-2025,Plant B,48280,52500,446,420,0.48
PKG004,24-07-2025,Plant A,42231,49500,364,330,0.4
PKG001,25-07-2025,Plant B,36565,40499,379,378,0.56
PKG002,25-07-2025,Plant A,29191,33873,451,446,0.79
PKG003,25-07-2025,Plant B,29623,31880,379,356,0.67
PKG004,25-07-2025,Plant B,29311,34173,399,393,0.69
PKG001,26-07-2025,Plant B,29339,32434,420,373,0.69
PKG002,26-07-2025,Plant A,28379,32289,448,409,0.76
PKG003,26-07-2025,Plant A,56319,58000,441,435,0.45
PKG004,26-07-2025,Plant B,24695,27493,391,362,0.79
PKG001,27-07-2025,Plant B,37837,44280,414,369,0.5
PKG002,27-07-2025,Plant A,32639,36882,434,418,0.68
PKG003,27-07-2025,Plant A,45633,46641,459,412,0.53
PKG004,27-07-2025,Plant B,24781,28273,389,344,0.73
PKG001,28-07-2025,Plant A,27906,32083,428,385,0.72
PKG002,28-07-2025,Plant A,31299,34000,445,425,0.75
PKG003,28-07-2025,Plant B,43123,48130,418,369,0.46
PKG004,28-07-2025,Plant A,47094,48000,436,376,0.47
PKG001,29-07-2025,Plant B,35025,37451,437,387,0.62
PKG002,29-07-2025,Plant B,31399,33661,383,331,0.59
PKG003,29-07-2025,Plant A,44478,51962,473,459,0.53
PKG004,29-07-2025,Plant A,52103,57319,467,449,0.47
PKG001,30-07-2025,Plant B,25107,25846,390,336,0.78
PKG002,30-07-2025,Plant A,27589,30857,417,360,0.7
PKG003,30-07-2025,Plant A,37646,42749,413,399,0.56
PKG004,30-07-2025,Plant B,42040,43368,454,412,0.57
PKG001,31-07-2025,Plant B,29128,31923,473,415,0.78
PKG002,31-07-2025,Plant B,24065,27569,382,363,0.79
PKG003,31-07-2025,Plant B,40306,43714,409,408,0.56
PKG004,31-07-2025,Plant A,37478,43064,468,445,0.62
PKG001,01-08-2025,Plant B,27690,31974,453,421,0.79
PKG002,01-08-2025,Plant A,23294,26883,402,345,0.77
PKG003,01-08-2025,Plant B,34333,38631,379,367,0.57
PKG004,01-08-2025,Plant A,31751,32571,400,342,0.63
PKG001,02-08-2025,Plant B,37486,38903,440,402,0.62
PKG002,02-08-2025,Plant A,29860,35000,431,420,0.72
PKG003,02-08-2025,Plant A,57169,66878,479,457,0.41
PKG004,02-08-2025,Plant B,33450,35400,414,413,0.7
PKG001,03-08-2025,Plant A,45758,47863,384,351,0.44
PKG002,03-08-2025,Plant A,36697,38219,480,465,0.73
PKG003,03-08-2025,Plant A,33699,34229,384,348,0.61
PKG004,03-08-2025,Plant B,51370,54292,393,371,0.41
PKG001,04-08-2025,Plant B,29072,32166,392,386,0.72
PKG002,04-08-2025,Plant B,24770,29027,378,358,0.74
PKG003,04-08-2025,Plant A,32255,33567,429,414,0.74
PKG004,04-08-2025,Plant B,36316,38000,368,323,0.51
PKG001,05-08-2025,Plant A,24784,28950,423,386,0.8
PKG002,05-08-2025,Plant A,30458,33000,413,396,0.72
PKG003,05-08-2025,Plant A,53352,61953,479,444,0.43
PKG004,05-08-2025,Plant B,30818,34687,404,370,0.64
PKG001,06-08-2025,Plant B,40228,41076,454,445,0.65
PKG002,06-08-2025,Plant A,34911,37153,371,322,0.52
PKG003,06-08-2025,Plant A,25804,30150,407,402,0.8
PKG004,06-08-2025,Plant B,38417,45115,431,391,0.52
PKG001,07-08-2025,Plant A,56157,58978,475,462,0.47
PKG002,07-08-2025,Plant A,31920,37178,385,347,0.56
PKG003,07-08-2025,Plant A,55996,62142,442,435,0.42
PKG004,07-08-2025,Plant B,31986,37322,402,367,0.59
PKG001,08-08-2025,Plant A,26331,27740,416,356,0.77
PKG002,08-08-2025,Plant B,34939,39900,449,399,0.6
PKG003,08-08-2025,Plant A,47546,52266,434,392,0.45
PKG004,08-08-2025,Plant B,49526,56666,478,425,0.45
PKG001,09-08-2025,Plant A,50373,59023,453,423,0.43
PKG002,09-08-2025,Plant B,56740,63365,453,433,0.41
PKG003,09-08-2025,Plant A,33048,38250,468,408,0.64
PKG004,09-08-2025,Plant B,30357,33257,434,388,0.7
PKG001,10-08-2025,Plant A,32681,37220,406,366,0.59
PKG002,10-08-2025,Plant A,23744,25948,381,333,0.77
PKG003,10-08-2025,Plant B,34195,36648,457,452,0.74
PKG004,10-08-2025,Plant B,42156,45000,448,390,0.52
PKG001,11-08-2025,Plant B,38507,40271,452,396,0.59
PKG002,11-08-2025,Plant B,36963,41368,411,393,0.57
PKG003,11-08-2025,Plant B,36005,39578,376,376,0.57
PKG004,11-08-2025,Plant A,41037,45000,424,390,0.52
PKG001,12-08-2025,Plant A,31749,33789,431,428,0.76
PKG002,12-08-2025,Plant B,40597,47590,408,349,0.44
PKG003,12-08-2025,Plant A,47976,55772,439,409,0.44
PKG004,12-08-2025,Plant B,49740,50666,435,380,0.45
PKG001,13-08-2025,Plant A,61728,65454,480,480,0.44
PKG002,13-08-2025,Plant B,24025,25615,375,333,0.78
PKG003,13-08-2025,Plant B,29788,31312,369,334,0.64
PKG004,13-08-2025,Plant A,29207,31972,446,389,0.73
PKG001,14-08-2025,Plant A,29250,31594,424,416,0.79
PKG002,14-08-2025,Plant A,32348,33171,435,387,0.7
PKG003,14-08-2025,Plant A,56399,58304,478,447,0.46
PKG004,14-08-2025,Plant A,29909,32103,412,412,0.77
PKG001,15-08-2025,Plant A,32438,37555,388,338,0.54
PKG002,15-08-2025,Plant B,37283,41176,373,350,0.51
PKG003,15-08-2025,Plant B,43258,44000,454,418,0.57
PKG004,15-08-2025,Plant A,33126,37285,479,435,0.7
PKG001,16-08-2025,Plant A,37336,39230,475,425,0.65
PKG002,16-08-2025,Plant A,34537,36352,432,412,0.68
PKG003,16-08-2025,Plant A,34639,35625,406,380,0.64
PKG004,16-08-2025,Plant B,24456,26526,376,336,0.76
PKG001,17-08-2025,Plant B,39398,45849,461,405,0.53
PKG002,17-08-2025,Plant A,27552,30491,363,310,0.61
PKG003,17-08-2025,Plant B,54056,57900,393,386,0.4
PKG004,17-08-2025,Plant B,60892,63073,452,431,0.41
PKG001,18-08-2025,Plant A,43073,48000,383,360,0.45
PKG002,18-08-2025,Plant B,32055,34931,438,425,0.73
PKG003,18-08-2025,Plant A,31092,32955,428,368,0.67
PKG004,18-08-2025,Plant A,36331,38571,400,360,0.56
PKG001,19-08-2025,Plant B,40451,41764,377,355,0.51
PKG002,19-08-2025,Plant A,50648,54875,476,439,0.48
PKG003,19-08-2025,Plant A,39966,40588,377,345,0.51
PKG004,19-08-2025,Plant B,55020,59560,424,407,0.41
PKG001,20-08-2025,Plant A,28834,30250,365,363,0.72
PKG002,20-08-2025,Plant A,25308,26050,389,343,0.79
PKG003,20-08-2025,Plant A,35328,37352,463,442,0.71
PKG004,20-08-2025,Plant A,26358,27520,401,344,0.75
PKG001,21-08-2025,Plant B,40135,41035,391,383,0.56
PKG002,21-08-2025,Plant A,39738,43846,405,380,0.52
PKG003,21-08-2025,Plant A,44338,51795,438,423,0.49
PKG004,21-08-2025,Plant A,36699,41373,466,462,0.67
PKG001,22-08-2025,Plant A,49028,51804,395,354,0.41
PKG002,22-08-2025,Plant B,42034,46117,433,392,0.51
PKG003,22-08-2025,Plant B,41870,48122,432,393,0.49
PKG004,22-08-2025,Plant A,46582,49963,479,458,0.55
PKG001,23-08-2025,Plant B,41937,48260,394,370,0.46
PKG002,23-08-2025,Plant B,37810,40285,410,376,0.56
PKG003,23-08-2025,Plant B,46335,48272,383,354,0.44
PKG004,23-08-2025,Plant A,39469,44081,416,360,0.49
PKG001,24-08-2025,Plant A,32950,37292,459,404,0.65
PKG002,24-08-2025,Plant B,38046,40800,461,408,0.6
PKG003,24-08-2025,Plant B,35374,38290,390,351,0.55
PKG004,24-08-2025,Plant A,27837,31885,408,372,0.7
PKG001,25-08-2025,Plant B,34232,38421,366,365,0.57
PKG002,25-08-2025,Plant A,27453,31561,402,384,0.73
PKG003,25-08-2025,Plant A,27672,28000,384,336,0.72
PKG004,25-08-2025,Plant A,40489,45750,376,366,0.48
PKG001,26-08-2025,Plant A,36617,39750,366,318,0.48
PKG002,26-08-2025,Plant A,31771,32360,380,329,0.61
PKG003,26-08-2025,Plant B,41947,42931,458,415,0.58
PKG004,26-08-2025,Plant B,56325,59086,472,453,0.46
PKG001,27-08-2025,Plant A,32042,35391,438,407,0.69
PKG002,27-08-2025,Plant A,39659,44068,475,426,0.58
PKG003,27-08-2025,Plant A,28155,30480,413,381,0.75
PKG004,27-08-2025,Plant A,40334,43672,480,444,0.61
PKG001,28-08-2025,Plant B,32438,37569,417,407,0.65
PKG002,28-08-2025,Plant A,44713,45529,439,387,0.51
PKG003,28-08-2025,Plant B,41251,47058,400,400,0.51
PKG004,28-08-2025,Plant B,27973,30088,366,341,0.68
PKG001,29-08-2025,Plant B,51338,56714,456,397,0.42
PKG002,29-08-2025,Plant A,37558,43333,446,390,0.54
PKG003,29-08-2025,Plant A,29209,30000,371,320,0.64
PKG004,29-08-2025,Plant B,26544,29620,426,390,0.79
PKG001,30-08-2025,Plant B,36302,41389,464,407,0.59
PKG002,30-08-2025,Plant B,39531,40137,442,388,0.58
PKG003,30-08-2025,Plant A,39357,41076,380,356,0.52
PKG004,30-08-2025,Plant B,50391,52304,418,401,0.46
PKG001,31-08-2025,Plant A,42113,44653,401,387,0.52
PKG002,31-08-2025,Plant A,35850,36421,364,346,0.57
PKG003,31-08-2025,Plant A,35722,41322,433,427,0.62
PKG004,31-08-2025,Plant A,33532,38631,423,367,0.57
PKG001,01-09-2025,Plant A,50025,52050,377,347,0.4
PKG002,01-09-2025,Plant A,37825,42000,422,385,0.55
PKG003,01-09-2025,Plant B,30645,33417,467,440,0.79
PKG004,01-09-2025,Plant B,28699,30236,443,383,0.76
PKG001,02-09-2025,Plant A,32182,32880,454,411,0.75
PKG002,02-09-2025,Plant B,25789,26704,369,316,0.71
PKG003,02-09-2025,Plant A,30772,31090,440,399,0.77
PKG004,02-09-2025,Plant A,44562,46408,389,379,0.49
PKG001,03-09-2025,Plant A,32473,35612,372,368,0.62
PKG002,03-09-2025,Plant B,33249,37701,443,421,0.67
PKG003,03-09-2025,Plant B,37919,43772,379,321,0.44
PKG004,03-09-2025,Plant A,54247,61428,470,430,0.42
PKG001,04-09-2025,Plant B,47627,52533,437,394,0.45
PKG002,04-09-2025,Plant A,34870,38584,430,418,0.65
PKG003,04-09-2025,Plant A,36171,39709,406,364,0.55
PKG004,04-09-2025,Plant B,42981,47333,459,426,0.54
PKG001,05-09-2025,Plant B,35564,37830,391,372,0.59
PKG002,05-09-2025,Plant B,39763,43066,367,323,0.45
PKG003,05-09-2025,Plant B,31359,36590,388,372,0.61
PKG004,05-09-2025,Plant A,34257,40153,361,348,0.52
PKG001,06-09-2025,Plant A,38132,44631,442,424,0.57
PKG002,06-09-2025,Plant A,37773,40800,466,442,0.65
PKG003,06-09-2025,Plant A,32461,36608,475,421,0.69
PKG004,06-09-2025,Plant A,48698,57272,466,420,0.44
PKG001,07-09-2025,Plant B,36532,42461,465,460,0.65
PKG002,07-09-2025,Plant B,32651,34173,407,393,0.69
PKG003,07-09-2025,Plant B,26256,29131,376,369,0.76
PKG004,07-09-2025,Plant B,42423,44326,392,362,0.49
PKG001,08-09-2025,Plant A,28342,29775,436,397,0.8
PKG002,08-09-2025,Plant A,44440,49659,392,389,0.47
PKG003,08-09-2025,Plant A,31548,33876,390,367,0.65
PKG004,08-09-2025,Plant A,26311,29446,377,319,0.65
PKG001,09-09-2025,Plant B,49567,53727,449,394,0.44
PKG002,09-09-2025,Plant B,42209,47720,373,342,0.43
PKG003,09-09-2025,Plant A,33234,38366,461,454,0.71
PKG004,09-09-2025,Plant B,32651,36517,402,353,0.58
PKG001,10-09-2025,Plant A,32897,34593,382,369,0.64
PKG002,10-09-2025,Plant B,36727,41777,404,376,0.54
PKG003,10-09-2025,Plant A,54213,56590,464,415,0.44
PKG004,10-09-2025,Plant A,36013,37406,421,399,0.64
PKG001,11-09-2025,Plant A,33055,35333,439,424,0.72
PKG002,11-09-2025,Plant B,43302,47750,405,382,0.48
PKG003,11-09-2025,Plant A,42789,44651,372,320,0.43
PKG004,11-09-2025,Plant B,41641,43218,465,461,0.64
PKG001,12-09-2025,Plant B,38209,39000,444,390,0.6
PKG002,12-09-2025,Plant A,46224,52125,463,417,0.48
PKG003,12-09-2025,Plant B,54096,63142,448,442,0.42
PKG004,12-09-2025,Plant B,42603,46714,462,436,0.56
PKG001,13-09-2025,Plant A,36616,39580,445,409,0.62
PKG002,13-09-2025,Plant A,32927,35000,439,420,0.72
PKG003,13-09-2025,Plant B,34362,40210,439,382,0.57
PKG004,13-09-2025,Plant B,29457,30358,385,339,0.67
PKG001,14-09-2025,Plant B,31969,34519,443,443,0.77
PKG002,14-09-2025,Plant A,35965,37527,375,344,0.55
PKG003,14-09-2025,Plant B,29244,32237,375,317,0.59
PKG004,14-09-2025,Plant B,31886,34971,427,408,0.7
PKG001,15-09-2025,Plant B,45327,51219,385,350,0.41
PKG002,15-09-2025,Plant A,28081,30077,434,386,0.77
PKG003,15-09-2025,Plant A,37459,41510,389,339,0.49
PKG004,15-09-2025,Plant B,30954,33193,372,343,0.62
PKG001,16-09-2025,Plant A,32117,35400,366,354,0.6
PKG002,16-09-2025,Plant B,32387,36507,454,432,0.71
PKG003,16-09-2025,Plant B,28428,32080,428,401,0.75
PKG004,16-09-2025,Plant B,38494,39565,467,455,0.69
PKG001,17-09-2025,Plant B,44923,52304,427,401,0.46
PKG002,17-09-2025,Plant A,29135,31702,401,391,0.74
PKG003,17-09-2025,Plant B,37254,41793,429,404,0.58
PKG004,17-09-2025,Plant A,26541,28725,392,383,0.8
PKG001,18-09-2025,Plant A,39224,45473,457,432,0.57
PKG002,18-09-2025,Plant B,56201,58304,455,447,0.46
PKG003,18-09-2025,Plant A,35724,36711,418,361,0.59
PKG004,18-09-2025,Plant A,58046,60533,470,454,0.45
PKG001,19-09-2025,Plant A,35447,39000,366,312,0.48
PKG002,19-09-2025,Plant A,33989,37183,467,440,0.71
PKG003,19-09-2025,Plant B,27057,30333,378,364,0.72
PKG004,19-09-2025,Plant A,44176,49132,438,434,0.53
PKG001,20-09-2025,Plant B,28347,29440,426,368,0.75
PKG002,20-09-2025,Plant A,35342,35820,446,400,0.67
PKG003,20-09-2025,Plant A,51807,58243,452,398,0.41
PKG004,20-09-2025,Plant A,27083,29763,387,377,0.76
PKG001,21-09-2025,Plant A,32899,34581,367,317,0.55
PKG002,21-09-2025,Plant A,56863,60954,477,447,0.44
PKG003,21-09-2025,Plant B,31679,36000,460,432,0.72
PKG004,21-09-2025,Plant A,26524,31100,367,311,0.6
PKG001,22-09-2025,Plant B,49385,54878,433,375,0.41
PKG002,22-09-2025,Plant A,44061,48666,400,365,0.45
PKG003,22-09-2025,Plant A,37838,38655,396,393,0.61
PKG004,22-09-2025,Plant B,36889,42428,449,396,0.56
PKG001,23-09-2025,Plant B,30983,35320,367,312,0.53
PKG002,23-09-2025,Plant A,40571,42553,470,461,0.65
PKG003,23-09-2025,Plant A,46545,54000,370,369,0.41
PKG004,23-09-2025,Plant A,40716,43346,411,354,0.49
PKG001,24-09-2025,Plant A,32109,35538,437,385,0.65
PKG002,24-09-2025,Plant A,33853,37263,376,354,0.57
PKG003,24-09-2025,Plant A,31554,32700,465,436,0.8
PKG004,24-09-2025,Plant B,32892,36830,424,399,0.65
PKG001,25-09-2025,Plant B,28722,31800,361,318,0.6
PKG002,25-09-2025,Plant B,30543,33483,404,346,0.62
PKG003,25-09-2025,Plant B,36877,38250,479,459,0.72
PKG004,25-09-2025,Plant A,47129,51250,412,410,0.48
PKG001,26-09-2025,Plant A,45932,48555,464,437,0.54
PKG002,26-09-2025,Plant B,44234,46038,439,399,0.52
PKG003,26-09-2025,Plant A,34784,40344,446,390,0.58
PKG004,26-09-2025,Plant A,36071,36923,440,400,0.65
PKG001,27-09-2025,Plant A,30992,34034,380,329,0.58
PKG002,27-09-2025,Plant A,35792,40421,397,384,0.57
PKG003,27-09-2025,Plant A,37915,39934,420,406,0.61
PKG004,27-09-2025,Plant A,36789,38666,465,464,0.72
PKG001,28-09-2025,Plant A,49425,50280,419,419,0.5
PKG002,28-09-2025,Plant B,38532,41454,411,380,0.55
PKG003,28-09-2025,Plant A,29996,33718,410,399,0.71
PKG004,28-09-2025,Plant B,38952,40188,363,355,0.53
PKG001,29-09-2025,Plant A,33922,36588,367,311,0.51
PKG002,29-09-2025,Plant A,37027,43031,468,459,0.64
PKG003,29-09-2025,Plant A,22720,24835,384,327,0.79
PKG004,29-09-2025,Plant A,51780,56500,462,452,0.48
PKG001,30-09-2025,Plant B,51103,55857,404,391,0.42
PKG002,30-09-2025,Plant A,30139,32953,416,357,0.65
PKG003,30-09-2025,Plant B,37604,43714,388,357,0.49
PKG004,30-09-2025,Plant A,53522,59181,465,434,0.44
PKG001,01-10-2025,Plant A,45822,50266,381,377,0.45
PKG002,01-10-2025,Plant B,39211,42893,392,336,0.47
PKG003,01-10-2025,Plant B,48009,55950,430,373,0.4
PKG004,01-10-2025,Plant A,35491,37864,471,467,0.74
PKG001,02-10-2025,Plant B,42511,44181,421,405,0.55
PKG002,02-10-2025,Plant A,35445,36590,415,372,0.61
PKG003,02-10-2025,Plant B,48503,56400,450,423,0.45
PKG004,02-10-2025,Plant B,43669,46444,477,418,0.54
PKG001,03-10-2025,Plant A,41293,47263,455,449,0.57
PKG002,03-10-2025,Plant B,51105,52595,440,412,0.47
PKG003,03-10-2025,Plant B,45407,50192,452,435,0.52
PKG004,03-10-2025,Plant A,33792,35239,443,417,0.71
PKG001,04-10-2025,Plant A,34194,38307,387,332,0.52
PKG002,04-10-2025,Plant A,32824,37315,463,454,0.73
PKG003,04-10-2025,Plant A,38504,39656,458,423,0.64
PKG004,04-10-2025,Plant B,35514,38123,453,413,0.65
PKG001,05-10-2025,Plant B,48646,54840,469,457,0.5
PKG002,05-10-2025,Plant A,28177,30575,426,372,0.73
PKG003,05-10-2025,Plant B,25548,26763,373,339,0.76
PKG004,05-10-2025,Plant A,29618,34258,408,354,0.62
PKG001,06-10-2025,Plant A,46048,50425,450,395,0.47
PKG002,06-10-2025,Plant A,29942,33774,376,349,0.62
PKG003,06-10-2025,Plant A,53529,57818,425,424,0.44
PKG004,06-10-2025,Plant B,30767,31333,372,329,0.63
PKG001,07-10-2025,Plant B,32005,33483,382,346,0.62
PKG002,07-10-2025,Plant A,30834,33818,411,372,0.66
PKG003,07-10-2025,Plant B,27772,30759,407,405,0.79
PKG004,07-10-2025,Plant B,35278,37000,471,444,0.72
PKG001,08-10-2025,Plant A,36953,39969,460,433,0.65
PKG002,08-10-2025,Plant A,29980,34166,449,410,0.72
PKG003,08-10-2025,Plant B,26029,29577,379,350,0.71
PKG004,08-10-2025,Plant B,39237,39836,458,405,0.61
PKG001,09-10-2025,Plant A,39009,40523,478,439,0.65
PKG002,09-10-2025,Plant B,41372,42923,393,372,0.52
PKG003,09-10-2025,Plant A,32764,34800,415,377,0.65
PKG004,09-10-2025,Plant A,37409,40545,451,446,0.66
PKG001,10-10-2025,Plant B,48823,56133,442,421,0.45
PKG002,10-10-2025,Plant A,25470,29462,373,329,0.67
PKG003,10-10-2025,Plant A,30710,31500,374,336,0.64
PKG004,10-10-2025,Plant B,24800,28892,372,313,0.65
PKG001,11-10-2025,Plant B,29748,30480,420,381,0.75
PKG002,11-10-2025,Plant A,27456,28225,390,334,0.71
PKG003,11-10-2025,Plant B,32615,37071,372,346,0.56
PKG004,11-10-2025,Plant B,31503,35090,389,386,0.66
PKG001,12-10-2025,Plant A,42744,48666,479,438,0.54
PKG002,12-10-2025,Plant B,43668,47482,462,459,0.58
PKG003,12-10-2025,Plant A,31033,35360,474,442,0.75
PKG004,12-10-2025,Plant B,50757,51702,458,405,0.47
PKG001,13-10-2025,Plant B,27491,31098,421,368,0.71
PKG002,13-10-2025,Plant B,43543,48840,418,407,0.5
PKG003,13-10-2025,Plant B,36250,37770,431,384,0.61
PKG004,13-10-2025,Plant A,45482,46235,405,393,0.51
PKG001,14-10-2025,Plant B,46663,49756,369,340,0.41
PKG002,14-10-2025,Plant B,40241,42666,388,384,0.54
PKG003,14-10-2025,Plant A,37633,38225,420,395,0.62
PKG004,14-10-2025,Plant A,49414,57954,463,425,0.44
PKG001,15-10-2025,Plant A,50682,56750,478,454,0.48
PKG002,15-10-2025,Plant B,52314,57673,477,471,0.49
PKG003,15-10-2025,Plant B,31180,36290,376,375,0.62
PKG004,15-10-2025,Plant A,39533,40961,387,355,0.52
PKG001,16-10-2025,Plant A,29771,30155,428,387,0.77
PKG002,16-10-2025,Plant B,42112,43875,468,468,0.64
PKG003,16-10-2025,Plant A,40333,41875,368,335,0.48
PKG004,16-10-2025,Plant B,25109,29013,364,353,0.73
PKG001,17-10-2025,Plant A,35098,41142,387,336,0.49
PKG002,17-10-2025,Plant B,29941,33737,400,343,0.61
PKG003,17-10-2025,Plant A,36515,38400,432,416,0.65
PKG004,17-10-2025,Plant A,38390,38903,435,402,0.62
PKG001,18-10-2025,Plant B,55778,57951,429,396,0.41
PKG002,18-10-2025,Plant B,41077,42555,440,383,0.54
PKG003,18-10-2025,Plant A,46340,53200,442,399,0.45
PKG004,18-10-2025,Plant A,31456,35675,477,440,0.74
PKG001,19-10-2025,Plant A,33676,39096,460,404,0.62
PKG002,19-10-2025,Plant A,29950,33493,453,441,0.79
PKG003,19-10-2025,Plant B,52312,60285,468,422,0.42
PKG004,19-10-2025,Plant B,36849,37684,392,358,0.57
PKG001,20-10-2025,Plant B,30118,32615,477,424,0.78
PKG002,20-10-2025,Plant B,45246,51142,415,358,0.42
PKG003,20-10-2025,Plant A,34047,36830,425,399,0.65
PKG004,20-10-2025,Plant A,41264,46560,448,388,0.5
PKG001,21-10-2025,Plant B,45476,46472,444,426,0.55
PKG002,21-10-2025,Plant B,51649,53600,416,402,0.45
PKG003,21-10-2025,Plant A,32780,33677,387,348,0.62
PKG004,21-10-2025,Plant A,43656,50470,476,429,0.51
PKG001,22-10-2025,Plant A,29846,30626,396,342,0.67
PKG002,22-10-2025,Plant B,45771,46947,463,446,0.57
PKG003,22-10-2025,Plant A,40571,41333,447,434,0.63
PKG004,22-10-2025,Plant A,28861,29844,424,383,0.77
PKG001,23-10-2025,Plant B,33326,34852,451,395,0.68
PKG002,23-10-2025,Plant B,49099,51360,464,428,0.5
PKG003,23-10-2025,Plant A,41206,42113,388,372,0.53
PKG004,23-10-2025,Plant B,32698,34058,425,386,0.68
PKG001,24-10-2025,Plant A,37970,42000,419,371,0.53
PKG002,24-10-2025,Plant A,43007,45789,449,435,0.57
PKG003,24-10-2025,Plant B,47186,49358,474,436,0.53
PKG004,24-10-2025,Plant A,38129,41625,392,333,0.48
PKG001,25-10-2025,Plant A,35977,37652,461,433,0.69
PKG002,25-10-2025,Plant A,42389,45120,399,376,0.5
PKG003,25-10-2025,Plant B,32082,32727,467,420,0.77
PKG004,25-10-2025,Plant B,38126,44379,458,429,0.58
PKG001,26-10-2025,Plant B,36700,42406,460,417,0.59
PKG002,26-10-2025,Plant A,58922,62930,468,451,0.43
PKG003,26-10-2025,Plant A,48325,51488,375,369,0.43
PKG004,26-10-2025,Plant A,25042,29013,407,353,0.73
PKG001,27-10-2025,Plant A,56479,57073,401,390,0.41
PKG002,27-10-2025,Plant B,31152,32470,376,368,0.68
PKG003,27-10-2025,Plant A,46499,48391,406,371,0.46
PKG004,27-10-2025,Plant A,44717,46754,427,413,0.53
PKG001,28-10-2025,Plant B,49141,56454,451,414,0.44
PKG002,28-10-2025,Plant B,22386,26076,396,339,0.78
PKG003,28-10-2025,Plant A,34349,40071,393,374,0.56
PKG004,28-10-2025,Plant A,28275,32842,455,416,0.76
PKG001,29-10-2025,Plant B,33904,37218,431,397,0.64
PKG002,29-10-2025,Plant A,52743,54439,389,372,0.41
PKG003,29-10-2025,Plant B,46660,49375,420,395,0.48
PKG004,29-10-2025,Plant B,39927,42125,368,337,0.48
PKG001,30-10-2025,Plant B,45302,46978,370,368,0.47
PKG002,30-10-2025,Plant B,30444,33088,420,375,0.68
PKG003,30-10-2025,Plant B,35283,35696,478,470,0.79
PKG004,30-10-2025,Plant B,39256,41222,423,371,0.54
PKG001,31-10-2025,Plant B,44045,49836,430,407,0.49
PKG002,31-10-2025,Plant B,42792,49346,429,403,0.49
PKG003,31-10-2025,Plant B,43328,43900,453,439,0.6
PKG004,31-10-2025,Plant A,24056,26883,385,345,0.77
PKG001,01-11-2025,Plant B,30456,33937,402,362,0.64
PKG002,01-11-2025,Plant A,33041,36827,378,356,0.58
PKG003,01-11-2025,Plant A,36257,42566,392,376,0.53
PKG004,01-11-2025,Plant B,35879,37333,424,392,0.63
PKG001,02-11-2025,Plant B,28394,31235,372,354,0.68
PKG002,02-11-2025,Plant A,46277,52956,462,406,0.46
PKG003,02-11-2025,Plant A,30969,34602,459,421,0.73
PKG004,02-11-2025,Plant A,32834,34941,410,396,0.68
PKG001,03-11-2025,Plant A,47776,54142,422,379,0.42
PKG002,03-11-2025,Plant B,24069,26605,388,337,0.76
PKG003,03-11-2025,Plant A,37109,38142,376,356,0.56
PKG004,03-11-2025,Plant A,43313,46117,433,392,0.51
PKG001,04-11-2025,Plant B,35054,36656,447,391,0.64
PKG002,04-11-2025,Plant B,30804,34695,456,399,0.69
PKG003,04-11-2025,Plant B,32298,37100,374,371,0.6
PKG004,04-11-2025,Plant A,22794,26050,385,343,0.79
PKG001,05-11-2025,Plant B,51927,54857,472,448,0.49
PKG002,05-11-2025,Plant A,35288,40695,369,312,0.46
